yx,yy,yz,yaw,pitch
0.114389,0.864866,-0.488593,7.534330299,29.25133581
-0.281403,0.829718,-0.490647,-18.73462343,29.24928139
-0.242646,0.840976,-0.489824,-16.09438687,29.2321974
-0.704869,0.501147,-0.483793,-54.58797534,29.22206588
-0.194157,0.853436,-0.48939,-12.81666744,29.21163801
0.0758632,0.869745,-0.488042,4.984987491,29.20561832
0.0472648,0.87107,-0.48763,3.105858918,29.20446907
0.0472648,0.87107,-0.48763,3.105858918,29.20446907
-0.0694722,0.869419,-0.487437,-4.568596213,29.19931726
0.237379,0.844317,-0.489502,15.70328254,29.16685008
0.72989,0.479411,-0.487305,56.70203539,29.16295327
-0.352958,0.822346,-0.499214,-23.22942716,29.15488053
-0.152278,0.850133,-0.480686,-10.15527047,29.09883715
-0.216899,0.849323,-0.487443,-14.32592292,29.0772452
0.0434012,0.864451,-0.480577,2.874216491,29.04051648
-0.303943,0.826538,-0.48827,-20.1900003,29.00582797
0.46186,0.682201,-0.456303,34.09857174,28.98088976
0.46186,0.682201,-0.456303,34.09857174,28.98088976
-0.213778,0.851574,-0.485979,-14.09224022,28.96490151
-0.211533,0.852186,-0.485833,-13.94043082,28.95622445
-0.21658,0.850807,-0.485571,-14.28178798,28.94608847
-0.209405,0.852629,-0.485201,-13.79868375,28.92685165
0.384801,0.811775,-0.496442,25.36208424,28.92544699
0.0686105,0.873159,-0.483788,4.492917344,28.91466672
0.0686105,0.873159,-0.483788,4.492917344,28.91466672
-0.299427,0.811393,-0.477554,-20.25548923,28.90585492
-0.299427,0.811393,-0.477554,-20.25548923,28.90585492
-0.0815524,0.864894,-0.479489,-5.386595091,28.8961622
-0.263104,0.832222,-0.481563,-17.54416307,28.8869025
0.598483,0.552888,-0.448963,47.26776317,28.85579021
0.0984585,0.870086,-0.482255,6.456098512,28.84361446
0.0984585,0.870086,-0.482255,6.456098512,28.84361446
0.819454,0.370822,-0.495358,65.6521417,28.84303402
0.807646,0.357769,-0.48634,66.10773543,28.83581837
-0.275286,0.836012,-0.484551,-18.22592566,28.83366586
0.356105,0.825101,-0.494024,23.34452486,28.79890425
-0.227094,0.850362,-0.483662,-14.95222409,28.78941129
-0.213364,0.853443,-0.483173,-14.03644882,28.77741366
0.335751,0.799783,-0.474626,22.77279186,28.68672086
-0.219475,0.852461,-0.481509,-14.43784042,28.67897778
0.420341,0.793976,-0.491387,27.89731413,28.67737337
0.174561,0.859916,-0.479859,11.47498835,28.67318979
-0.19802,0.853763,-0.478918,-13.05817487,28.6541372
-0.378658,0.787164,-0.477094,-25.68945284,28.64266864
-0.309518,0.818235,-0.477631,-20.72038687,28.63349683
-0.262224,0.837754,-0.478934,-17.38055597,28.61625678
0.630627,0.597308,-0.472708,46.55429218,28.55581979
0.315781,0.812931,-0.473979,21.22853386,28.52345388
-0.29213,0.825892,-0.475038,-19.47942694,28.4691652
0.55584,0.668199,-0.470801,39.75530938,28.44309302
-0.524837,0.711805,-0.478711,-36.40256007,28.42660708
-0.524837,0.711805,-0.478711,-36.40256007,28.42660708
-0.524837,0.711805,-0.478711,-36.40256007,28.42660708
-0.170063,0.865772,-0.477077,-11.1130815,28.40051227
-0.219166,0.86171,-0.480537,-14.26995731,28.38894882
-0.271006,0.840196,-0.475636,-17.87715442,28.31437109
-0.267632,0.851335,-0.480778,-17.45144964,28.31313596
-0.4124,0.778108,-0.474385,-27.92374838,28.31056667
-0.212871,0.857809,-0.475825,-13.93679649,28.29663966
-0.320202,0.817504,-0.472261,-21.38940871,28.27568799
-0.00372583,0.88076,-0.473372,-0.242373701,28.25597361
0.0789505,0.877176,-0.472129,5.143066496,28.19444695
-0.274539,0.852296,-0.479999,-17.85463032,28.19393954
0.098194,0.877037,-0.47247,6.388292352,28.16310733
0.098194,0.877037,-0.47247,6.388292352,28.16310733
0.473478,0.802574,-0.496139,30.53845161,28.03241381
-0.165282,0.872317,-0.472274,-10.72891536,28.01018837
0.61541,0.615678,-0.462824,44.98752707,27.99821708
-0.119284,0.876563,-0.469136,-7.749294796,27.93753194
-0.174553,0.86868,-0.469487,-11.36173762,27.91772131
-0.305484,0.83326,-0.470008,-20.13359604,27.90529319
0.227116,0.854836,-0.4682,14.8788241,27.8942088
0.150271,0.870357,-0.466252,9.795796477,27.82920075
0.150271,0.870357,-0.466252,9.795796477,27.82920075
0.422723,0.800551,-0.477042,27.8358489,27.78657614
0.415837,0.810168,-0.479566,27.17018503,27.77203249
-0.260113,0.855194,-0.470315,-16.91749109,27.75119072
-0.21889,0.860732,-0.466172,-14.26825313,27.69464209
0.047252,0.884585,-0.464458,3.057670591,27.66847275
0.047252,0.884585,-0.464458,3.057670591,27.66847275
0.129865,0.859071,-0.454865,8.596265515,27.63370302
-0.298528,0.824225,-0.458696,-19.90999999,27.62099983
-0.298528,0.824225,-0.458696,-19.90999999,27.62099983
0.423189,0.807472,-0.476533,27.65863972,27.59681873
0.0632501,0.884266,-0.463172,4.091305388,27.58516795
0.0632501,0.884266,-0.463172,4.091305388,27.58516795
-0.0979856,0.880708,-0.462512,-6.348491552,27.56180699
-0.0979856,0.880708,-0.462512,-6.348491552,27.56180699
0.149853,0.873952,-0.462759,9.729658399,27.55939561
0.149853,0.873952,-0.462759,9.729658399,27.55939561
-0.305606,0.830796,-0.461636,-20.19590526,27.54168538
0.360632,0.812414,-0.463492,23.93651878,27.53958582
-0.762217,0.435506,-0.457729,-60.25775781,27.53816163
-0.87146,0.12218,-0.457639,-82.0190667,27.47687734
0.011531,0.88731,-0.461023,0.744542995,27.45322577
0.751971,0.465878,-0.45909,58.22002511,27.42864124
-0.706111,0.528849,-0.457572,-53.16825199,27.41452565
-0.0731492,0.881948,-0.458903,-4.741287976,27.40892203
-0.013788,0.887634,-0.459735,-0.88992837,27.37831044
-0.013788,0.887634,-0.459735,-0.88992837,27.37831044
0.0441355,0.887498,-0.459426,2.846988192,27.3401091
0.0441355,0.887498,-0.459426,2.846988192,27.3401091
-0.390868,0.801168,-0.460834,-26.00648501,27.33716537
-0.593739,0.659226,-0.458335,-42.00812254,27.32153843
0.17221,0.870899,-0.457381,11.18527111,27.25783085
0.17221,0.870899,-0.457381,11.18527111,27.25783085
-0.455343,0.791954,-0.470443,-29.89724078,27.24735182
-0.096436,0.88467,-0.458129,-6.221127678,27.23956303
-0.243357,0.861352,-0.459717,-15.77652969,27.18549645
-0.719116,0.519476,-0.455147,-54.15635488,27.16058872
0.574882,0.676541,-0.455458,40.35579118,27.15855069
0.148606,0.874946,-0.454569,9.639464401,27.12171
0.441765,0.801274,-0.467945,28.8691899,27.08629494
0.733362,0.491032,-0.451062,56.19520243,27.07053394
-0.348236,0.836899,-0.462916,-22.59233042,27.05276414
-0.307888,0.842139,-0.456586,-20.08253117,26.98562284
0.130723,0.88545,-0.455028,8.398171084,26.94806143
0.359779,0.81596,-0.453334,23.79398965,26.94696751
0.625199,0.635412,-0.453024,44.53582113,26.94000787
0.225677,0.865059,-0.454183,14.62145907,26.93184215
0.699664,0.572633,-0.459162,50.70173347,26.92389749
-0.281337,0.835495,-0.447535,-18.60997052,26.91439021
-0.750893,0.459427,-0.446342,-58.54000276,26.88677451
-0.0546294,0.890432,-0.452239,-3.510785481,26.88200115
-0.880993,0.122549,-0.450604,-82.08078743,26.86654996
0.333853,0.698299,-0.391933,25.55221279,26.85637629
0.840832,0.301144,-0.45191,70.2950138,26.83863472
-0.0774862,0.890031,-0.451125,-4.975631511,26.79169101
0.200559,0.868,-0.44961,13.01036561,26.77947936
-0.247372,0.857769,-0.450038,-16.08703217,26.75341924
0.540043,0.710876,-0.449986,37.22345156,26.75031646
0.0683362,0.890007,-0.449886,4.390649386,26.74821573
-0.154941,0.877787,-0.449063,-10.01034801,26.73883753
0.477322,0.755014,-0.449902,32.30119076,26.73315112
-0.664938,0.587955,-0.446901,-48.51607257,26.72496824
-0.514828,0.829874,-0.491405,-31.81417684,26.71070518
-0.701372,0.545995,-0.446328,-52.10041735,26.66340872
-0.0841495,0.891065,-0.447471,-5.394841459,26.56280821
-0.366497,0.814733,-0.446384,-24.21997551,26.54960616
0.208789,0.873384,-0.448629,13.44466244,26.54627503
0.208789,0.873384,-0.448629,13.44466244,26.54627503
0.767822,0.449547,-0.443945,59.65173721,26.51729352
0.429217,0.815889,-0.459241,27.74763666,26.47998375
-0.205227,0.873838,-0.446881,-13.21678823,26.46661456
-0.263549,0.852426,-0.443892,-17.18031315,26.45053712
-0.300576,0.844768,-0.446021,-19.5860129,26.44718292
0.0344334,0.875858,-0.43352,2.251361539,26.31626335
-0.308039,0.830266,-0.437801,-20.35547944,26.30656804
-0.308039,0.830266,-0.437801,-20.35547944,26.30656804
-0.0533547,0.895839,-0.442835,-3.408416252,26.26403113
0.681057,0.545922,-0.42928,51.28501778,26.18857836
0.681057,0.545922,-0.42928,51.28501778,26.18857836
0.681057,0.545922,-0.42928,51.28501778,26.18857836
0.0387035,0.895757,-0.440643,2.474073627,26.17245229
-0.873167,0.219844,-0.442134,-75.86793215,26.15252107
-0.305245,0.847859,-0.441992,-19.79981917,26.12726469
-0.603913,0.662754,-0.439354,-42.34032775,26.10500857
-0.603913,0.662754,-0.439354,-42.34032775,26.10500857
-0.603913,0.662754,-0.439354,-42.34032775,26.10500857
0.833217,0.31006,-0.435351,69.58856078,26.0904359
-0.364517,0.829822,-0.443596,-23.71450633,26.07847509
-0.235068,0.86911,-0.439943,-15.13466027,26.04207034
0.299902,0.856139,-0.442031,19.30514955,25.97887144
0.551535,0.708851,-0.436903,37.88537929,25.94067755
-0.220584,0.874752,-0.43782,-14.15306558,25.88800166
-0.821736,0.365593,-0.435021,-66.01556424,25.81225203
-0.569997,0.690089,-0.432688,-39.55589145,25.80013488
-0.321708,0.863931,-0.445049,-20.42417144,25.7693702
-0.321708,0.863931,-0.445049,-20.42417144,25.7693702
0.309589,0.842511,-0.432416,20.1763554,25.72251424
0.365082,0.81911,-0.431892,24.02280564,25.7154461
0.365082,0.81911,-0.431892,24.02280564,25.7154461
0.365082,0.81911,-0.431892,24.02280564,25.7154461
-0.391967,0.744656,-0.404963,-27.7611187,25.69824575
-0.685882,0.577295,-0.430786,-49.91326171,25.66532618
0.213903,0.873823,-0.431539,13.75494118,25.62651418
0.170346,0.895378,-0.436985,10.77181204,25.61518278
-0.310364,0.868174,-0.441577,-19.67148986,25.59175886
-0.90034,0.0669983,-0.432309,-85.74421038,25.58686995
0.792072,0.43336,-0.431888,61.31596161,25.56406379
-0.0290086,0.901542,-0.431075,-1.842950306,25.5433992
-0.24944,0.870712,-0.432833,-15.98585308,25.54216929
-0.338552,0.861458,-0.442308,-21.45476946,25.54141353
-0.338552,0.861458,-0.442308,-21.45476946,25.54141353
-0.115056,0.894758,-0.431043,-7.327394758,25.53886448
-0.108758,0.89731,-0.430801,-6.910796155,25.48315309
0.0770314,0.899639,-0.429218,4.894002058,25.42458543
0.0817951,0.886198,-0.422539,5.273396414,25.39751224
-0.209925,0.876458,-0.427584,-13.4694654,25.38133189
-0.268059,0.867912,-0.428698,-17.16356729,25.26471824
-0.869117,0.233933,-0.424431,-74.93520238,25.24688177
-0.281321,0.863701,-0.427883,-18.04124431,25.22274074
-0.669181,0.60138,-0.423433,-48.05457987,25.20344353
-0.582316,0.666854,-0.416388,-41.12839224,25.18884265
0.694145,0.581201,-0.424785,50.06088249,25.13605829
-0.31145,0.872493,-0.434085,-19.64481709,25.1061064
0.840216,0.325767,-0.422157,68.80778361,25.10122017
-0.0990461,0.90115,-0.424595,-6.272247664,25.09603018
0.295765,0.856377,-0.423447,19.05326172,25.05018238
-0.203673,0.884008,-0.423845,-12.97437909,25.04282921
-0.904247,0.071532,-0.423633,-85.47693893,25.03415178
0.274712,0.856388,-0.418218,17.78519326,24.93899184
0.461984,0.780278,-0.421292,30.62876372,24.91951238
-0.0733649,0.902656,-0.419309,-4.646598129,24.84419613
-0.0733649,0.902656,-0.419309,-4.646598129,24.84419613
-0.0733649,0.902656,-0.419309,-4.646598129,24.84419613
-0.760786,0.492523,-0.419309,-57.08150335,24.82817779
0.553007,0.721238,-0.419713,37.47907468,24.78790501
-0.244616,0.878719,-0.421079,-15.55603048,24.78006927
0.251863,0.870133,-0.418006,16.14326915,24.77101213
0.873452,0.253678,-0.418726,73.80503687,24.71987637
0.873452,0.253678,-0.418726,73.80503687,24.71987637
-0.136369,0.899716,-0.418786,-8.618660825,24.71228723
-0.410397,0.846479,-0.432547,-25.8654218,24.69319111
-0.410397,0.846479,-0.432547,-25.8654218,24.69319111
-0.239013,0.866236,-0.41306,-15.42531722,24.68671564
-0.085576,0.904547,-0.417543,-5.404465822,24.68126623
0.854553,0.30896,-0.416648,70.1227588,24.63217152
-0.0622365,0.904386,-0.415129,-3.936677203,24.60467578
-0.333322,0.869802,-0.426076,-20.9676293,24.58017279
-0.30594,0.852892,-0.414145,-19.73336492,24.56330771
-0.312452,0.875448,-0.424615,-19.64175003,24.55109287
-0.312452,0.875448,-0.424615,-19.64175003,24.55109287
-0.0350128,0.909,-0.415313,-2.205824482,24.53913659
0.643513,0.636408,-0.412773,45.3180527,24.51655098
-0.0778439,0.906404,-0.414639,-4.908638561,24.50241666
-0.82994,0.373222,-0.413339,-65.78666633,24.42850038
-0.547854,0.711952,-0.407971,-37.57863265,24.42457378
0.203561,0.886527,-0.411091,12.93187987,24.32051171
0.747282,0.523853,-0.412277,54.9691167,24.3114167
0.747282,0.523853,-0.412277,54.9691167,24.3114167
0.0890276,0.907174,-0.411135,5.604905162,24.27715422
-0.358429,0.842026,-0.41246,-23.05821777,24.26144952
0.406138,0.817635,-0.410517,26.41464157,24.21157201
0.406138,0.817635,-0.410517,26.41464157,24.21157201
0.457761,0.789522,-0.409962,30.10494835,24.19010926
0.261931,0.872063,-0.408269,16.71805469,24.150326
0.338788,0.838753,-0.404707,21.99470231,24.10338466
0.293115,0.862234,-0.406612,18.77537898,24.06008263
0.229722,0.885256,-0.408305,14.54726186,24.05796943
-0.0244079,0.910371,-0.406451,-1.535785647,24.05154354
-0.762188,0.51269,-0.409142,-56.07303115,24.00862422
0.537911,0.740426,-0.405904,35.99797518,23.91810971
0.537911,0.740426,-0.405904,35.99797518,23.91810971
0.543276,0.737013,-0.405321,36.39512206,23.87800881
-0.0721641,0.914218,-0.405077,-4.513303009,23.83161404
-0.254561,0.873238,-0.401556,-16.25213681,23.82008627
0.0150798,0.914647,-0.403744,0.944550874,23.81477336
-0.273827,0.855445,-0.393977,-17.74981146,23.68361894
-0.903702,0.130191,-0.400049,-81.8021396,23.66084692
0.401891,0.824111,-0.401567,25.99692263,23.65195254
0.623003,0.693956,-0.408332,41.91609164,23.64627583
-0.0342527,0.915461,-0.400825,-2.142767528,23.63098208
-0.0550146,0.914375,-0.400207,-3.44312684,23.60020907
-0.577851,0.702745,-0.396744,-39.42967228,23.5606361
-0.577851,0.702745,-0.396744,-39.42967228,23.5606361
0.212541,0.895558,-0.401217,13.35089007,23.55238933
0.435536,0.814842,-0.402257,28.12466513,23.52700291
0.0192076,0.916801,-0.398927,1.200209686,23.51067156
-0.135352,0.907188,-0.398187,-8.485904586,23.46659031
0.524762,0.746419,-0.396034,35.10873084,23.46307551
0.812505,0.472095,-0.407852,59.84185198,23.46195916
-0.759201,0.520359,-0.397789,-55.57312533,23.37329814
0.456015,0.796954,-0.395896,29.77807733,23.32410279
0.456015,0.796954,-0.395896,29.77807733,23.32410279
-0.332849,0.856094,-0.395807,-21.24606128,23.31201129
-0.724433,0.549475,-0.390684,-52.82005593,23.25221517
0.0421918,0.918212,-0.39464,2.630887909,23.23572481
0.0421918,0.918212,-0.39464,2.630887909,23.23572481
-0.53537,0.737015,-0.390858,-35.994772,23.22276548
-0.162449,0.904065,-0.393908,-10.18661873,23.21156642
-0.611009,0.669173,-0.386042,-42.39860311,23.07497747
0.4403,0.81275,-0.393739,28.4462215,23.07217044
-0.333722,0.854313,-0.388042,-21.33720751,22.93230518
-0.333722,0.854313,-0.388042,-21.33720751,22.93230518
-0.827447,0.400441,-0.388815,-64.17544983,22.92688316
0.359387,0.845301,-0.388215,23.03318902,22.91131537
0.529492,0.706754,-0.372743,36.84013052,22.88389854
-0.282954,0.873071,-0.386368,-17.95701583,22.83022199
-0.746184,0.541136,-0.387583,-54.05020848,22.80612566
-0.84302,0.348202,-0.383298,-67.55735771,22.79392713
0.20304,0.897075,-0.386457,12.75319899,22.79063621
-0.190109,0.900785,-0.385361,-11.91728453,22.71346095
0.799941,0.440072,-0.381252,61.18346283,22.66451789
0.799941,0.440072,-0.381252,61.18346283,22.66451789
0.584047,0.715019,-0.385202,39.24288604,22.64739393
0.513253,0.756113,-0.380549,34.16884209,22.60784642
-0.105633,0.919814,-0.385109,-6.55124449,22.58474546
0.767426,0.504267,-0.381908,56.69153389,22.58230248
-0.549276,0.72452,-0.377899,-37.16663919,22.56981564
0.641069,0.66318,-0.382709,44.02875476,22.53437118
0.538561,0.705365,-0.368185,37.36249453,22.53230988
-0.120237,0.915084,-0.382795,-7.485468902,22.52632067
-0.120237,0.915084,-0.382795,-7.485468902,22.52632067
-0.61168,0.784336,-0.411578,-37.94959433,22.47930079
0.775846,0.446712,-0.369646,60.0677789,22.43537885
-0.419919,0.808555,-0.375911,-27.44488302,22.42068996
0.62724,0.690706,-0.383125,42.24303799,22.3247203
0.238234,0.892985,-0.379433,14.93768678,22.32036721
0.5734,0.756853,-0.388877,37.14796201,22.27132157
-0.0104488,0.92375,-0.378221,-0.648061283,22.26491286
0.385502,0.851312,-0.382175,24.36257736,22.24208012
-0.796407,0.483695,-0.380582,-58.72774402,22.2172461
0.814964,0.350733,-0.361795,66.71458758,22.18463517
0.814964,0.350733,-0.361795,66.71458758,22.18463517
0.361259,0.862994,-0.381465,22.71473423,22.18274149
-0.0426372,0.923537,-0.376914,-2.643313901,22.18002668
0.300154,0.895891,-0.38511,18.5226041,22.17556308
0.53219,0.710578,-0.361759,36.83151014,22.17034414
0.349668,0.85385,-0.375538,22.27004353,22.14683633
0.462192,0.796154,-0.373887,30.1364894,22.10400144
0.341295,0.879339,-0.383089,21.21256553,22.10391876
0.215161,0.901006,-0.376121,13.43075142,22.09858082
0.417802,0.777251,-0.358257,28.25972177,22.09668355
-0.0691381,0.922956,-0.374281,-4.283992555,22.01797418
0.587869,0.752995,-0.385984,37.97943277,22.00098761
0.587869,0.752995,-0.385984,37.97943277,22.00098761
-0.0514398,0.92514,-0.373738,-3.182493228,21.96702487
0.508305,0.773427,-0.372954,33.31337138,21.94808516
-0.495802,0.791453,-0.376283,-32.06489238,21.9447314
-0.3595,0.843264,-0.369067,-23.08950347,21.92996111
0.497724,0.793619,-0.376932,32.09418358,21.91832617
0.404011,0.831549,-0.371764,25.91296191,21.90628127
-0.732127,0.562433,-0.370995,-52.46788857,21.89261115
-0.677958,0.625273,-0.370432,-47.31500425,21.88284896
-0.63876,0.671854,-0.372244,-43.55354537,21.87746507
0.00951892,0.926524,-0.371434,0.58862453,21.84430039
0.0429877,0.927624,-0.372014,2.653287211,21.83151852
0.520681,0.725779,-0.357834,35.65602945,21.83132425
0.850477,0.383151,-0.373489,65.74781326,21.8209461
-0.423647,0.801819,-0.363017,-27.85006473,21.81633205
-0.423647,0.801819,-0.363017,-27.85006473,21.81633205
-0.306906,0.78032,-0.335024,-21.47010503,21.77914014
-0.636792,0.673593,-0.369867,-43.39132171,21.75279757
-0.636792,0.673593,-0.369867,-43.39132171,21.75279757
0.323552,0.863708,-0.367915,20.53635605,21.7471025
-0.256995,0.893256,-0.369572,-16.05083798,21.68311718
-0.459575,0.790749,-0.363388,-30.16470366,21.66886707
-0.217645,0.901897,-0.367909,-13.56717614,21.63055151
-0.72896,0.577212,-0.367724,-51.62678143,21.57784185
-0.0702473,0.925227,-0.36689,-4.341817347,21.57396671
0.579982,0.692492,-0.35697,39.94714409,21.56347418
-0.691534,0.620653,-0.366973,-48.0919671,21.55057595
-0.372175,0.875834,-0.375818,-23.02247486,21.55007189
-0.372175,0.875834,-0.375818,-23.02247486,21.55007189
-0.838847,0.420211,-0.369523,-63.39193408,21.49743612
-0.761954,0.536261,-0.366854,-54.86222895,21.49093224
-0.761725,0.512298,-0.361398,-56.07720331,21.4891315
-0.0526894,0.92943,-0.365608,-3.244625721,21.44179277
-0.046611,0.929554,-0.365515,-2.870601013,21.44103033
-0.824607,0.434958,-0.365923,-62.18955947,21.42995752
0.529905,0.799852,-0.376453,33.52462509,21.42302896
0.464143,0.764534,-0.350089,31.26163131,21.37665891
0.301953,0.890494,-0.368047,18.73101779,21.3761904
-0.173477,0.917658,-0.365286,-10.705047,21.36223765
-0.890048,0.254634,-0.361332,-74.03469392,21.32121112
0.678298,0.61725,-0.357906,47.69786016,21.31848054
0.306099,0.879959,-0.363505,19.18053589,21.31381484
0.931136,0.0839417,-0.364318,84.84872309,21.28994702
0.747262,0.565541,-0.365128,52.88092437,21.286794
0.747262,0.565541,-0.365128,52.88092437,21.286794
-0.826378,0.442865,-0.363704,-61.81265629,21.20244954
0.736122,0.579405,-0.36253,51.79355429,21.15591367
-0.32804,0.862914,-0.357113,-20.81448871,21.14827162
0.26143,0.908952,-0.36582,16.04613217,21.14563792
-0.853995,0.358148,-0.357879,-67.24782178,21.12930081
-0.503061,0.804919,-0.366607,-32.00469858,21.11809191
-0.503061,0.804919,-0.366607,-32.00469858,21.11809191
-0.503061,0.804919,-0.366607,-32.00469858,21.11809191
-0.236392,0.921429,-0.367289,-14.38887153,21.11178782
-0.236392,0.921429,-0.367289,-14.38887153,21.11178782
0.445771,0.769098,-0.342817,30.09668121,21.08886914
0.510026,0.744224,-0.34755,34.42332773,21.06756591
-0.0560126,0.931309,-0.359237,-3.441848315,21.05858405
-0.0560126,0.931309,-0.359237,-3.441848315,21.05858405
-0.0749112,0.931567,-0.359556,-4.597500556,21.04308752
-0.479818,0.801807,-0.359196,-30.89718038,21.02725476
0.0196022,0.933448,-0.357991,1.203021783,20.9783289
0.318103,0.894827,-0.363869,19.56984524,20.9641519
0.277792,0.906891,-0.362802,17.03047835,20.93223813
0.729596,0.584352,-0.35736,51.30787462,20.92190774
0.439561,0.774322,-0.339591,29.58236872,20.8767119
-0.234369,0.902287,-0.35551,-14.56079555,20.87459273
-0.539944,0.753261,-0.353196,-35.6332815,20.86162399
-0.00108957,0.934497,-0.355765,-0.066803568,20.84192295
0.763236,0.542631,-0.355724,54.58865881,20.79957797
0.0342646,0.933175,-0.353535,2.102858936,20.73649722
0.878385,0.333613,-0.355575,69.20308739,20.72815796
0.920709,0.160653,-0.353593,80.10220089,20.72303943
0.759691,0.541736,-0.352975,54.50731498,20.7214646
-0.644705,0.676839,-0.353464,-43.60709908,20.71350518
0.851271,0.41629,-0.358303,63.94036296,20.71227512
0.522176,0.736196,-0.338022,35.34767284,20.5312282
-0.197861,0.905706,-0.346858,-12.32325754,20.51312263
0.501444,0.790277,-0.349323,32.39581152,20.46719513
0.796511,0.497025,-0.350071,58.03572618,20.44882502
0.214204,0.910956,-0.348228,13.23226021,20.41111129
0.346191,0.872188,-0.346081,21.64923932,20.24428865
0.100057,0.933072,-0.345154,6.120663749,20.19366204
0.108983,0.932359,-0.344499,6.667022062,20.15279128
-0.92869,0.136483,-0.344196,-81.63949215,20.13730895
-0.505911,0.768778,-0.335801,-33.34778081,20.04597445
0.48319,0.767179,-0.330765,32.20382877,20.04278711
-0.0429976,0.937994,-0.342354,-2.624598458,20.03197737
-0.0429976,0.937994,-0.342354,-2.624598458,20.03197737
0.488925,0.766972,-0.331417,32.51646686,20.02032093
-0.590329,0.708051,-0.335407,-39.81925055,19.9932854
0.483195,0.770681,-0.330866,32.08653872,19.98819552
0.456777,0.786585,-0.330067,30.14412153,19.94446242
-0.125644,0.927118,-0.339064,-7.717765065,19.92079291
-0.125644,0.927118,-0.339064,-7.717765065,19.92079291
-0.125644,0.927118,-0.339064,-7.717765065,19.92079291
-0.323013,0.885116,-0.341348,-20.04897805,19.91457933
0.467549,0.779603,-0.328832,30.95225557,19.88653018
-0.834088,0.398382,-0.331613,-64.46965252,19.7357092
0.506037,0.794026,-0.337776,32.50957913,19.73482283
0.442882,0.787237,-0.323626,29.36113634,19.71183568
0.258981,0.918126,-0.341444,15.75246763,19.69357629
0.802126,0.499849,-0.338179,58.07068765,19.68798511
0.802126,0.499849,-0.338179,58.07068765,19.68798511
0.232152,0.938293,-0.34571,13.89700547,19.68014462
-0.233452,0.924195,-0.340919,-14.1763836,19.67950433
0.312501,0.886746,-0.335664,19.41313067,19.64725273
-0.599901,0.744116,-0.340946,-38.87551187,19.63160386
0.790725,0.511864,-0.335523,57.08360303,19.60611535
0.0541553,0.940482,-0.335434,3.295594699,19.59938885
0.0541553,0.940482,-0.335434,3.295594699,19.59938885
0.284409,0.902763,-0.336443,17.48665916,19.56819782
0.284409,0.902763,-0.336443,17.48665916,19.56819782
0.784441,0.53896,-0.338295,55.50850178,19.56753894
0.454611,0.790986,-0.324027,29.88768917,19.5533933
-0.940964,0.0457657,-0.33405,-87.21549736,19.52395245
0.0229864,0.94255,-0.333389,1.397021591,19.47382257
0.0229864,0.94255,-0.333389,1.397021591,19.47382257
0.0226637,0.942385,-0.333056,1.377657859,19.45913107
0.0226637,0.942385,-0.333056,1.377657859,19.45913107
0.0226637,0.942385,-0.333056,1.377657859,19.45913107
-0.90945,0.215016,-0.329403,-76.6981426,19.41668323
0.479922,0.825302,-0.335606,30.17846219,19.36815638
-0.932776,0.152237,-0.332118,-80.73056681,19.36167462
0.906887,0.26242,-0.331678,73.86148617,19.3573878
-0.759327,0.557573,-0.329933,-53.71020201,19.30165191
-0.759327,0.557573,-0.329933,-53.71020201,19.30165191
0.231052,0.927238,-0.333115,13.99218103,19.21832831
0.56104,0.767311,-0.331328,36.17340512,19.21687256
-0.727862,0.589206,-0.325353,-51.00974872,19.1587965
-0.402866,0.835913,-0.321933,-25.73161568,19.13356464
0.566336,0.719781,-0.317466,38.19627377,19.11770331
-0.637298,0.697041,-0.327326,-42.43638074,19.11492399
-0.0986528,0.93359,-0.324745,-6.032080781,19.08149915
-0.569487,0.746375,-0.324159,-37.34377106,19.04886456
0.846144,0.400869,-0.322415,64.65028756,19.00117268
0.0221468,0.945434,-0.324996,1.34190874,18.96574291
0.0221468,0.945434,-0.324996,1.34190874,18.96574291
0.825085,0.498918,-0.331298,58.83920073,18.96263539
0.331642,0.93968,-0.341903,19.43950539,18.93753464
-0.00436783,0.946174,-0.323394,-0.26449305,18.86979273
0.283643,0.898531,-0.321697,17.51955923,18.85083888
-0.485063,0.797396,-0.318093,-31.31251708,18.81967069
-0.518429,0.794427,-0.32285,-33.12775539,18.79528413
-0.518429,0.794427,-0.32285,-33.12775539,18.79528413
0.128491,0.939412,-0.322041,7.788478915,18.75999678
-0.0325576,0.946438,-0.321469,-1.970205939,18.75035558
-0.328028,0.883483,-0.319155,-20.36943491,18.70902068
-0.187848,0.928501,-0.320679,-11.43731413,18.70170435
-0.483323,0.811946,-0.317624,-30.7638559,18.57963784
-0.483323,0.811946,-0.317624,-30.7638559,18.57963784
0.942037,0.105218,-0.318575,83.62693355,18.5768211
0.0422084,0.947092,-0.318392,2.55177322,18.5643774
-0.628394,0.705016,-0.317148,-41.71121809,18.56271734
-0.628394,0.705016,-0.317148,-41.71121809,18.56271734
-0.629811,0.767911,-0.332769,-39.35728344,18.52413619
0.335463,0.91228,-0.325539,20.18945124,18.51649967
0.832386,0.468735,-0.319741,60.61517464,18.50568725
0.633874,0.698921,-0.315515,42.2058991,18.48948964
0.633874,0.698921,-0.315515,42.2058991,18.48948964
0.190867,0.9255,-0.315841,11.65280882,18.48125732
-0.132654,0.931784,-0.314411,-8.102501102,18.472447
-0.132654,0.931784,-0.314411,-8.102501102,18.472447
